Time (s),Fluorescence Intensity (a.u.)
31.83409547805786,2.5165753600823044
32.005903482437134,2.5160011574074073
32.183305501937866,2.517647247942387
32.381420850753784,2.518581532921811
32.55227708816528,2.5164384002057614
32.7252357006073,2.516582433127572
32.89590811729431,2.5164306841563784
33.06681847572327,2.516031378600823
33.241891622543335,2.5160751028806585
33.412864446640015,2.517844007201646
33.58618426322937,2.516974022633745
33.75921034812927,2.518399562757202
33.930054903030396,2.518198302469136
34.10638880729675,2.5170955504115224
34.30449295043945,2.518633616255144
34.47627878189087,2.5176658950617283
34.650004625320435,2.517309027777778
34.83074474334717,2.5185461676954732
35.02150917053223,2.516892361111111
35.194416999816895,2.5144978137860083
35.36702299118042,2.5164107510288067
35.53970193862915,2.5172337962962965
35.71260905265808,2.516894933127572
35.88405776023865,2.5170183899176957
36.064239501953125,2.5172852366255145
36.25948452949524,2.5160860339506175
36.43120813369751,2.5161374742798355
36.60152268409729,2.5167541152263375
36.78272819519043,2.5160525977366257
36.97614502906799,2.5171437757201645
37.148834228515625,2.518116640946502
37.31916546821594,2.5162069187242797
37.49356269836426,2.515364583333333
37.6664457321167,2.5166152263374486
37.83675527572632,2.5163143004115227
38.010300397872925,2.516087962962963
38.18355870246887,2.516077031893004
38.355029344558716,2.518326260288066
38.527425050735474,2.5171746399176955
38.710201025009155,2.5159696502057614
38.90152883529663,2.5137294238683126
39.0742347240448,2.517704475308642
39.24561929702759,2.517704475308642
39.417261600494385,2.515797968106996
39.589563846588135,2.5167740483539096
39.76323366165161,2.517662037037037
39.935638189315796,2.518308899176955
40.10721254348755,2.517337319958848
40.280799865722656,2.5170518261316874
40.46249294281006,2.5176343878600824
40.65340495109558,2.5167097479423868
40.82527828216553,2.515903420781893
40.9976921081543,2.5163078703703703
41.16848802566528,2.51686149691358
41.34234809875488,2.5169212962962964
41.51352500915527,2.5172061471193414
41.684950828552246,2.5164634773662553
41.8573956489563,2.5167734053497943
42.02948474884033,2.5164789094650204
42.20231771469116,2.51636445473251
42.37678933143616,2.5178253600823046
42.55545449256897,2.5159522890946504
42.74850010871887,2.515045653292181
42.920088052749634,2.514513245884774
43.092456340789795,2.5158288323045266
43.26607584953308,2.5160416666666667
43.43878507614136,2.518301826131687
43.60864973068237,2.5170351080246913
43.78228974342346,2.516581790123457
43.953107595443726,2.518007973251029
44.12759590148926,2.5163310185185184
44.29880475997925,2.515369727366255
44.481688499450684,2.5185300925925924
44.67673897743225,2.5162390689300413
44.87424612045288,2.5165830761316874
45.047239780426025,2.5165914351851852
45.217660427093506,2.518132716049383
45.39201807975769,2.5171521347736627
45.56256604194641,2.5142875514403293
45.73608136177063,2.5158281893004117
45.909353256225586,2.516045524691358
46.08150768280029,2.5169875257201646
46.25400900840759,2.517406764403292
46.43541622161865,2.5189531893004116
46.6275749206543,2.515650077160494
46.799522161483765,2.5162905092592593
46.97158169746399,2.516826131687243
47.14234137535095,2.517838220164609
47.316319942474365,2.5165952932098765
47.48642563819885,2.5171604938271606
47.66022610664368,2.5167605452674895
47.83396530151367,2.5176980452674895
48.00699973106384,2.517188143004115
48.1790554523468,2.5178851594650205
48.36481714248657,2.5167489711934157
48.553659200668335,2.5166145833333333
48.75094962120056,2.5179603909465023
48.92599892616272,2.5163618827160494
49.09919786453247,2.51879308127572
49.27093029022217,2.517544367283951
49.443520307540894,2.5158764146090533
49.61572337150574,2.5165104166666667
49.786628007888794,2.5162628600823047
49.95910286903381,2.5174254115226335
50.13092064857483,2.5168454218106997
50.32416105270386,2.5172010030864196
50.51793932914734,2.515023148148148
50.70994687080383,2.517626028806584
50.909497022628784,2.5167361111111113
51.110957622528076,2.5173276748971194
51.313108682632446,2.5171489197530863
51.515647888183594,2.515792824074074
51.71457028388977,2.5183339763374484
51.91557240486145,2.5162673611111113
52.11707782745361,2.5156738683127573
52.31887340545654,2.517568801440329
52.526100873947144,2.5172620884773664
52.71821475028992,2.5170621141975307
52.889172315597534,2.517027391975309
53.06207299232483,2.5174864969135804
53.23332095146179,2.518940329218107
53.40560245513916,2.517388760288066
53.58009576797485,2.516945730452675
53.75078558921814,2.518073559670782
53.9211003780365,2.5169836676954733
54.09479284286499,2.5158558384773664
54.27679252624512,2.5151800411522633
54.469494342803955,2.5165014146090536
54.64219331741333,2.5167997685185184
54.81450629234314,2.5183648405349794
54.98620128631592,2.517838220164609
55.159220457077026,2.516523276748971
55.33633542060852,2.5161001800411524
55.53749394416809,2.518440072016461
55.73888111114502,2.5165901491769547
55.94111752510071,2.5164248971193417
56.137712717056274,2.516988811728395
56.34495973587036,2.5166608796296295
56.53740835189819,2.5171829989711934
56.709675550460815,2.5185924639917694
56.880900621414185,2.517239583333333
57.054553747177124,2.516195987654321
57.227060317993164,2.5171598508230453
57.40049195289612,2.5179134516460904
57.601176738739014,2.5164158950617286
57.774479150772095,2.515639146090535
57.97421336174011,2.516648019547325
58.14769530296326,2.5160731738683126
58.34714937210083,2.5165702160493826
58.51921105384827,2.5145916923868312
58.692328691482544,2.5160101594650204
58.86469650268555,2.5153497942386833
59.03770470619202,2.5166435185185185
59.21158170700073,2.5173347479423867
59.411617279052734,2.5160609567901235
59.61128115653992,2.515496399176955
59.78467655181885,2.5171096965020574
59.99476432800293,2.5161490483539093
60.186216831207275,2.513948688271605
60.35903596878052,2.516508487654321
60.53081154823303,2.5176575360082305
60.702178716659546,2.5140605709876542
60.876909494400024,2.514224537037037
61.07614850997925,2.5153227880658435
61.2486355304718,2.5165187757201646
61.42057967185974,2.5153452932098768
61.59405326843262,2.51495820473251
61.76873540878296,2.512980324074074
61.97669744491577,2.512989326131687
62.1684513092041,2.5125668724279837
62.341731786727905,2.512217721193416
62.54253602027893,2.5132908950617283
62.745521068573,2.512261445473251
62.943767070770264,2.5118930041152265
63.115488052368164,2.513059413580247
63.291770935058594,2.5108815586419753
63.487903118133545,2.5125360082304526
63.66114592552185,2.510096450617284
63.84375214576721,2.5101800411522635
64.03575730323792,2.5131610082304525
64.23540234565735,2.512554012345679
64.40955948829651,2.513165509259259
64.61159825325012,2.5142740483539097
64.81258964538574,2.5167129629629628
65.01085042953491,2.5150983796296296
65.18559288978577,2.5140772890946503
65.38553833961487,2.5163740997942385
65.55959749221802,2.5177662037037036
65.76797652244568,2.5156346450617284
65.96249794960022,2.5175662294238683
66.16201376914978,2.513388631687243
66.36200189590454,2.5138959619341565
66.53548169136047,2.514048353909465
66.7375979423523,2.5123006687242797
66.93755769729614,2.512249871399177
67.13802242279053,2.5118454218107
67.33969283103943,2.512333461934156
67.54112315177917,2.512101980452675
67.74107241630554,2.51463091563786
67.95224571228027,2.5125295781893002
68.14341926574707,2.512082690329218
68.34596228599548,2.5135583847736624
68.54648876190186,2.5141062242798355
68.74640393257141,2.513037551440329
68.92051243782043,2.5132433127572016
69.11934351921082,2.5144161522633746
69.29408669471741,2.514710648148148
69.49601030349731,2.512734696502058
69.69622898101807,2.5144894547325105
69.89954805374146,2.5157085905349796
70.09759259223938,2.51455954218107
70.29912853240967,2.5134375
70.49831891059875,2.5140290637860083
70.67228674888611,2.5132484567901234
70.87416934967041,2.515719521604938
71.07346677780151,2.513807227366255
71.27422785758972,2.5179423868312756
71.47746634483337,2.5147524434156376
71.67717814445496,2.5166210133744857
71.87998795509338,2.5150874485596706
72.08656859397888,2.5151060956790126
72.27979397773743,2.5187429269547326
72.48149108886719,2.515304140946502
72.68096566200256,2.516540637860082
72.85548067092896,2.517560442386831
73.05509114265442,2.5147884516460906
73.25658917427063,2.518287037037037
73.45896530151367,2.515778034979424
73.66064548492432,2.51582304526749
73.86216902732849,2.5161439043209874
74.06936264038086,2.5161490483539093
74.26363110542297,2.517735339506173
74.46454787254333,2.516079603909465
74.66571044921875,2.514675282921811
74.86581468582153,2.5177893518518517
75.06911063194275,2.516127829218107
75.26875281333923,2.515865483539095
75.46852827072144,2.5165586419753088
75.67093586921692,2.517908950617284
75.87161993980408,2.5165213477366257
76.07561540603638,2.5173424639917696
76.27364778518677,2.515548482510288
76.47378373146057,2.517517361111111
76.67583656311035,2.515969007201646
76.87779188156128,2.518065843621399
77.07920503616333,2.518189300411523
77.27988767623901,2.5179700360082307
77.48167514801025,2.5176774691358026
77.68053722381592,2.5181995884773665
77.88182520866394,2.5174633487654323
78.0822389125824,2.517531507201646
78.28428077697754,2.5173701131687243
78.49554014205933,2.5173218878600823
78.68623566627502,2.5166859567901234
78.88856911659241,2.516635802469136
79.08981561660767,2.5182349537037036
79.29044675827026,2.515788966049383
79.49039936065674,2.5164872685185187
79.69033932685852,2.5177944958847736
79.89345812797546,2.5167798353909463
80.09356093406677,2.5174254115226335
80.29551267623901,2.518087705761317
80.4959933757782,2.5163908179012346
80.69794583320618,2.518996913580247
80.89732670783997,2.5157542438271605
81.09837293624878,2.5152964248971195
81.30088949203491,2.5181256430041152
81.50126123428345,2.5157857510288064
81.70354008674622,2.518707561728395
81.90809464454651,2.5185461676954732
82.10588836669922,2.518292181069959
82.302330493927,2.518112782921811
82.49754786491394,2.5164107510288067
82.6794548034668,2.515726594650206
82.87950134277344,2.517698688271605
83.08099889755249,2.5179963991769547
83.28022813796997,2.5149221965020576
83.45269298553467,2.515916923868313
83.6270444393158,2.517269804526749
83.82715058326721,2.5178838734567903
84.0289855003357,2.5154314557613167
84.22945928573608,2.5177514146090534
84.44040703773499,2.5158873456790123
84.63108325004578,2.5168962191358024
84.83413529396057,2.5165792181069957
85.03295922279358,2.5154263117283953
85.23341941833496,2.5179668209876542
85.40871143341064,2.5174582047325105
85.60858178138733,2.5162352109053496
85.81624102592468,2.5164165380658434
86.01333165168762,2.516603009259259
86.20993089675903,2.5173360339506172
86.3900682926178,2.517943029835391
86.58540940284729,2.5147601594650206
86.7874002456665,2.517091049382716
86.98581504821777,2.5158198302469135
87.16099834442139,2.516997170781893
87.35910511016846,2.5175347222222224
87.53215289115906,2.5178497942386833
87.73351383209229,2.516172196502058
87.93365335464478,2.516309156378601
88.10606694221497,2.517833076131687
88.28853678703308,2.517073688271605
88.48095917701721,2.518229809670782
88.68087959289551,2.516704603909465
88.85561156272888,2.5173077417695473
89.05564022064209,2.5176929012345677
89.25637578964233,2.5157040895061726
89.45605826377869,2.515434670781893
89.62929606437683,2.517412551440329
89.83012557029724,2.5156944444444442
90.03222513198853,2.519449588477366
90.24181056022644,2.5167862654320987
90.43340110778809,2.5184786522633744
90.6374204158783,2.5179873971193416
90.83710861206055,2.5174864969135804
91.0371515750885,2.5173765432098767
91.23786044120789,2.5169553755144034
91.43947958946228,2.51802533436214
91.63956236839294,2.515466177983539
91.84002089500427,2.5152970679012348
92.0157458782196,2.5174704218106996
92.2234456539154,2.516087962962963
92.41446113586426,2.5164107510288067
92.58850836753845,2.5175977366255142
92.78851246833801,2.5181757973251027
92.99090027809143,2.516875
93.19101738929749,2.5183963477366254
93.39198803901672,2.51595100308642
93.59315490722656,2.517943672839506
93.79480266571045,2.5191956018518518
93.99611020088196,2.5185410236625514
94.19726538658142,2.5154494598765433
94.40587258338928,2.517718621399177
94.60146307945251,2.515402520576132
94.80021810531616,2.515411522633745
95.00170922279358,2.518315972222222
95.2013647556305,2.517777777777778
95.40354371070862,2.5177539866255145
95.60528254508972,2.516706532921811
95.80454802513123,2.5168801440329216
96.00546598434448,2.5157593878600824
96.20806765556335,2.516872427983539
96.41750645637512,2.516341306584362
96.61023020744324,2.516551568930041
96.8104453086853,2.515428883744856
97.01200890541077,2.518505015432099
97.21334838867188,2.5163136574074074
97.41437363624573,2.517457561728395
97.61382842063904,2.5171283436213994
97.78748512268066,2.5175205761316874
97.98904228210449,2.5161799125514404
98.18806385993958,2.5177687757201648
98.36944127082825,2.517375257201646
98.56384229660034,2.5184670781893006
98.76337027549744,2.5170601851851853
98.96491742134094,2.517148276748971
99.16687726974487,2.519064429012346
99.36647200584412,2.518281893004115
99.56802773475647,2.5171977880658436
99.76848101615906,2.5160500257201646
99.97163963317871,2.517505144032922
100.17223119735718,2.517335390946502
100.38311171531677,2.5167283950617283
100.57393670082092,2.516763760288066
100.77490425109863,2.516770833333333
100.97574758529663,2.518832304526749
101.17680025100708,2.516261574074074
101.38042688369751,2.5171206275720164
101.58002233505249,2.5162454989711933
101.78057360649109,2.515718878600823
101.98273730278015,2.516284079218107
102.18880558013916,2.515999228395062
102.38890814781189,2.5157085905349796
102.58397936820984,2.5148984053497943
102.78536128997803,2.5158879886831276
102.98799848556519,2.5166261574074076
103.18816494941711,2.517613811728395
103.38769793510437,2.516891718106996
103.59051275253296,2.5174447016460904
103.79050135612488,2.5170209619341564
103.99228644371033,2.518757716049383
104.19271945953369,2.5162602880658436
104.40085101127625,2.518128858024691
104.59521985054016,2.516398533950617
104.79764938354492,2.5170659722222224
104.9976921081543,2.516522633744856
105.1980357170105,2.5181095679012344
105.39925289154053,2.5182510288065845
105.599280834198,2.51599408436214
105.80324339866638,2.5165862911522634
106.00335001945496,2.519911908436214
106.20501327514648,2.5164049639917696
106.41397309303284,2.514727366255144
106.6051893234253,2.5159966563786007
106.80680012702942,2.5184471450617285
107.00876593589783,2.5161484053497944
107.21020603179932,2.5175771604938273
107.41063475608826,2.516482124485597
107.61237621307373,2.517282021604938
107.8170714378357,2.51643454218107
108.01461100578308,2.517780992798354
108.21520161628723,2.518065200617284
108.42475247383118,2.515872556584362
108.6165463924408,2.5145158179012346
108.81773972511292,2.5164326131687242
109.01940965652466,2.5165972222222224
109.22139811515808,2.5165920781893005
109.42275309562683,2.5155388374485597
109.62437033653259,2.5170923353909465
109.82386875152588,2.5146971450617284
110.0250871181488,2.517022247942387
110.22557950019836,2.5149607767489712
110.43526291847229,2.5156172839506175
110.62727332115173,2.516068672839506
110.82864546775818,2.5141062242798355
111.03040027618408,2.516385673868313
111.23132610321045,2.5161040380658437
111.4329125881195,2.514774948559671
111.63401508331299,2.513060056584362
111.83347296714783,2.5140432098765433
112.03584146499634,2.5143820730452675
112.23669290542603,2.513587962962963
112.44456386566162,2.5150270061728395
112.63852787017822,2.513920396090535
112.84040117263794,2.5126485339506175
113.04186987876892,2.5153221450617282
113.24119210243225,2.510875128600823
113.44329810142517,2.5129668209876543
113.64418244361877,2.511458333333333
113.84557366371155,2.5116840277777777
114.04632449150085,2.513553883744856
114.24833703041077,2.514400720164609
114.45738768577576,2.5145138888888887
114.64887404441833,2.5130041152263374
114.8497257232666,2.5156719393004114
115.05196166038513,2.5169817386831275
115.25267004966736,2.516667952674897
115.45370864868164,2.515295138888889
115.6554799079895,2.5153652263374484
115.85668325424194,2.515536908436214
116.05775570869446,2.5133281893004114
116.25837063789368,2.5143878600823046
116.46789455413818,2.5142914094650206
116.6620717048645,2.5115933641975308
116.86354804039001,2.512710905349794
117.064626455307,2.510951646090535
117.26439237594604,2.5123643261316873
117.46482968330383,2.5135352366255144
117.66558241844177,2.5130838477366253
117.86607193946838,2.5125810185185187
118.06832361221313,2.5134465020576133
118.26970052719116,2.513667052469136
118.48213601112366,2.5131719393004115
118.67182421684265,2.5154565329218106
118.87307095527649,2.5139531893004117
119.07379293441772,2.515817901234568
119.27497458457947,2.514122942386831
119.47538185119629,2.516014017489712
119.67739200592041,2.5155317644032924
119.87721943855286,2.5128954475308642
120.07881879806519,2.5167489711934157
120.28140878677368,2.516140046296296
120.48248887062073,2.5161998456790124
120.69431853294373,2.5153221450617282
120.88343977928162,2.5149241255144035
121.08354997634888,2.516382458847737
121.28427529335022,2.515318287037037
121.48670887947083,2.5148206018518517
121.68768429756165,2.5153530092592593
121.88884401321411,2.5170126028806585
122.09142684936523,2.517488425925926
122.29191422462463,2.515530478395062
122.49220585823059,2.516127829218107
122.70084047317505,2.516488554526749
122.89478302001953,2.516954732510288
123.09458327293396,2.518401491769547
123.29653477668762,2.51585262345679
123.49695992469788,2.5165129886831274
123.69939541816711,2.5156918724279835
123.90124249458313,2.5165155606995886
124.10037112236023,2.5143621399176954
124.3010504245758,2.5166518775720164
124.50150537490845,2.5160390946502056
124.71320581436157,2.516000514403292
124.90825295448303,2.51632008744856
125.10577964782715,2.5164814814814815
125.30641889572144,2.5171096965020574
125.50735783576965,2.5156385030864197
125.70913171768188,2.5170357510288066
125.90897393226624,2.51752829218107
126.11047554016113,2.5159220679012346
126.31285643577576,2.5169483024691357
126.51394772529602,2.518746784979424
126.72117209434509,2.5172595164609053
126.91770458221436,2.5172434413580245
127.11715936660767,2.5165811471193416
127.3166868686676,2.517777777777778
127.51801133155823,2.5146514917695475
127.7189531326294,2.5157227366255146
127.9205391407013,2.515880272633745
128.12494540214539,2.5190972222222223
128.32388472557068,2.5138245884773665
128.52514910697937,2.51453125
128.74016547203064,2.516154192386831
128.92877411842346,2.5159979423868313
129.13006734848022,2.5151459619341563
129.3278512954712,2.517229938271605
129.53021121025085,2.5170672582304525
129.73063850402832,2.5163618827160494
129.93267846107483,2.517622813786008
130.13449811935425,2.515480324074074
130.33441138267517,2.5176485339506174
130.53570413589478,2.5175552983539093
130.7447772026062,2.5174331275720165
130.93738341331482,2.5169071502057614
131.14071393013,2.5171868569958846
131.34091305732727,2.518449074074074
131.54098558425903,2.518777649176955
131.74132466316223,2.5167238940329217
131.9435532093048,2.5182735339506173
132.14491271972656,2.5164699074074073
132.34439659118652,2.5189930555555557
132.54680132865906,2.5178677983539095
132.75666618347168,2.5185841049382716
132.94995951652527,2.5171463477366256
133.1495463848114,2.516537422839506
133.3510663509369,2.516287937242798
133.55220532417297,2.5158622685185184
133.7520034313202,2.517549511316872
133.95292615890503,2.516889146090535
134.15484857559204,2.5163560956790123
134.3556411266327,2.515892489711934
134.56791853904724,2.516081532921811
134.76012921333313,2.515459747942387
134.95886874198914,2.5164904835390947
135.15961122512817,2.5156635802469136
135.3621473312378,2.5168486368312757
135.56365990638733,2.517957818930041
135.7626233100891,2.516809413580247
135.96547603607178,2.5144900977366254
136.16744089126587,2.5148649691358025
136.3763976097107,2.515732381687243
136.56883692741394,2.514281121399177
136.76904201507568,2.5136374742798355
136.97218990325928,2.5160018004115225
137.17076110839844,2.516482767489712
137.37343978881836,2.5145010288065843
137.5753779411316,2.518020190329218
137.77449870109558,2.5159702932098766
137.97534799575806,2.516120113168724
138.1779224872589,2.516587577160494
138.38624668121338,2.516707175925926
138.57899641990662,2.516832561728395
138.77901077270508,2.515710519547325
138.98128581047058,2.515408950617284
139.18270468711853,2.5156069958847738
139.38835310935974,2.516383744855967
139.5857150554657,2.516426826131687
139.7854380607605,2.51701646090535
139.98643732070923,2.5161149691358027
140.19839191436768,2.5168981481481483
140.38950562477112,2.517605452674897
140.58946585655212,2.517881301440329
140.79234719276428,2.5180851337448558
140.99218225479126,2.516938014403292
141.19332337379456,2.517732767489712
141.3957793712616,2.516305941358025
141.59610247612,2.5183397633744855
141.79951643943787,2.5173739711934155
142.0080530643463,2.5186574074074075
142.1982295513153,2.517132844650206
142.39934706687927,2.5173881172839505
142.6032497882843,2.5170929783950617
142.80330848693848,2.517179140946502
143.00283861160278,2.5173000257201648
143.2038369178772,2.5173251028806582
143.4075665473938,2.5177681327160495
143.6071183681488,2.5177128343621398
143.8174693584442,2.517647247942387
144.00892090797424,2.5168055555555555
144.20983505249023,2.5158005401234567
144.40988945960999,2.5182992541152265
144.61324334144592,2.5173058127572014
144.81426429748535,2.5177880658436216
145.01462483406067,2.516329089506173
145.21555304527283,2.5149189814814816
145.41652369499207,2.518940972222222
145.62719464302063,2.5171829989711934
145.8193621635437,2.516544495884774
146.01997327804565,2.517389403292181
146.22130823135376,2.5172222222222222
146.42174315452576,2.518894675925926
146.62172055244446,2.517380401234568
146.82423067092896,2.515701517489712
147.02726030349731,2.5171225565843622
147.22672605514526,2.516712319958848
147.43348717689514,2.516917438271605
147.62760758399963,2.5177719907407408
147.82869601249695,2.5156938014403294
148.03091526031494,2.517036394032922
148.23174691200256,2.5186927726337447
148.43342232704163,2.518750643004115
148.63376832008362,2.5146804269547327
148.83706283569336,2.5154777520576133
149.03690195083618,2.5176948302469135
149.24662899971008,2.516909079218107
149.43681120872498,2.5164763374485597
149.63844752311707,2.518346193415638
149.84227514266968,2.516260931069959
150.0427372455597,2.5175790895061727
150.24135494232178,2.516005658436214
150.44486927986145,2.5164512602880658
150.64465880393982,2.5186522633744857
150.84530901908875,2.5167451131687244
151.0467927455902,2.515988297325103
151.25630807876587,2.517678112139918
151.44779443740845,2.516968235596708
151.65064144134521,2.5185551697530864
151.8506202697754,2.51738554526749
152.05305171012878,2.5159786522633745
152.25382232666016,2.5176292438271606
152.45363020896912,2.517467849794239
152.65713572502136,2.517469135802469
152.85723853111267,2.51650591563786
153.0685155391693,2.517894804526749
153.25877785682678,2.5184098508230455
153.46039295196533,2.516341306584362
153.66190123558044,2.5173173868312757
153.8640353679657,2.515783822016461
154.0632622241974,2.5164023919753085
154.26836347579956,2.5166576646090535
154.4649395942688,2.517298096707819
154.66630840301514,2.518269675925926
154.87745642662048,2.5151575360082306
155.06831812858582,2.516124614197531
155.27059412002563,2.517602880658436
155.4715073108673,2.516261574074074
155.6710021495819,2.5189081790123455
155.87210130691528,2.517346965020576
156.0737166404724,2.516125257201646
156.27482295036316,2.517601594650206
156.47626566886902,2.5172852366255145
156.68667674064636,2.5160095164609055
156.87879037857056,2.5165895061728394
157.07984328269958,2.5155754886831274
157.28078699111938,2.5182941100823046
157.48228454589844,2.518178369341564
157.68232202529907,2.5161979166666666
157.88521194458008,2.5167914094650206
158.08684945106506,2.5159735082304526
158.2870328426361,2.5170634002057612
158.49016308784485,2.515630787037037
158.68816781044006,2.5156436471193415
158.888769865036,2.517139917695473
159.09002256393433,2.5169232253086418
159.2909471988678,2.516095679012346
159.49421882629395,2.516006301440329
159.69462704658508,2.5161972736625513
159.89564108848572,2.5160217335390946
160.09771537780762,2.5156526491769546
160.29734349250793,2.5153793724279834
160.50751519203186,2.5157040895061726
160.6999261379242,2.5157118055555556
160.89926958084106,2.51686021090535
